SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6488 Melville Ln,Oakland,CA,94611,959000,4,3.0,Piedmont Pines,2166,5520,1959,100,443,,Active,December-30-2018 01:00 PM,December-30-2018 04:00 PM,http://www.redfin.com/CA/Oakland/6488-Melville-Ln-94611/home/1330801,Bridge MLS,40839530,N,Y,37.8232577,-122.1875756
MLS Listing,,Single Family Residential,11 Camisa Cir,Oakland,CA,99999-9999,695000,4,2.0,Sequoyah,1634,5360,1961,101,425,,Active,December-30-2018 02:00 PM,December-30-2018 04:00 PM,http://www.redfin.com/CA/Oakland/11-Camisa-Cir-94605/home/1607962,Bridge MLS,40839369,N,Y,37.758086,-122.1427149
MLS Listing,,Vacant Land,55-57 Panoramic Pl,Berkeley,CA,94704,195000,,,Berkeley,,7821,,102,,,Active,,,http://www.redfin.com/CA/Oakland/55-57-Panoramic-Pl-94704/home/147128010,Bridge MLS,40839250,N,Y,37.8696056,-122.2418523
MLS Listing,,Vacant Land,1912 Gouldin Rd,Oakland,CA,94611,175000,,,Montclair,,8689,,103,,,Active,,,http://www.redfin.com/CA/Oakland/1912-Gouldin-Rd-94611/home/28905045,Bridge MLS,40839036,N,Y,37.8369391,-122.2059946
MLS Listing,,Vacant Land,6298 Virgo,Oakland,CA,94611,749000,,,Montclair,,14102,,103,,,Active,,,http://www.redfin.com/CA/Oakland/6298-Virgo-Rd-94611/home/147116736,Bridge MLS,40839022,N,Y,37.8430639,-122.2150859
MLS Listing,,Multi-Family (2-4 Unit),1203 54th St,Emeryville,CA,94608,925000,4,2.0,Emeryville,1760,4134,1944,105,526,,Active,,,http://www.redfin.com/CA/Oakland/1203-54th-St-94608/home/634384,Bridge MLS,40838834,N,Y,37.837185,-122.284623
MLS Listing,,Multi-Family (2-4 Unit),968 45th St,Oakland,CA,94608,1875000,8,4.0,Alameda County,2970,5001,1966,107,631,,Active,,,http://www.redfin.com/CA/Oakland/968-45th-St-94608/home/1585848,BAREIS,21824287,N,Y,37.8350161,-122.274804
MLS Listing,,Single Family Residential,8430 Outlook Ave,Oakland,CA,94605-4135,575000,3,2.5,Toler Heights,1584,13740,1960,107,363,,Active,,,http://www.redfin.com/CA/Oakland/8430-Outlook-Ave-94605/home/1628779,Bridge MLS,40838715,N,Y,37.763077,-122.1591047
MLS Listing,,Single Family Residential,1437 77Th Ave,Oakland,CA,94621,399000,2,1.0,East Oakland,885,2500,1926,108,451,,Active,,,http://www.redfin.com/CA/Oakland/1437-77th-Ave-94621/home/1881989,Bridge MLS,40838450,N,Y,37.7586355,-122.1836403
MLS Listing,,Single Family Residential,1170 Ocean Ave,Oakland,CA,94608,600000,2,1.0,Emeryville,882,3924,1910,108,680,,Active,,,http://www.redfin.com/CA/Oakland/1170-Ocean-Ave-94608/home/1416942,Bridge MLS,40838371,N,Y,37.8469667,-122.2867215
MLS Listing,,Single Family Residential,16 Observation Pl,Oakland,CA,94611-1009,1490000,4,3.0,Montclair Hills,3163,11326,1999,109,471,,Active,,,http://www.redfin.com/CA/Oakland/16-Observation-Pl-94611/home/1447407,Bridge MLS,40838220,N,Y,37.848525,-122.2030497
MLS Listing,,Single Family Residential,927 40Th Ave,Oakland,CA,94601,399000,4,2.0,Fruitvale Area,1774,4850,1900,109,225,,Active,,,http://www.redfin.com/CA/Oakland/927-40th-Ave-94601/home/2005383,Bridge MLS,40838064,N,Y,37.7716758,-122.220206
MLS Listing,,Single Family Residential,925 40Th Ave,Oakland,CA,94601,399000,2,1.0,Fruitvale Area,1400,4875,1909,110,285,,Active,,,http://www.redfin.com/CA/Oakland/925-40th-Ave-94601/home/556005,Bridge MLS,40838062,N,Y,37.7715402,-122.2201616
MLS Listing,,Single Family Residential,1270 62nd St,EMERYVILLE,CA,94608,1191000,6,4.0,EMERYVILLE,2809,6150,1919,110,424,,Active,,,http://www.redfin.com/CA/Emeryville/1270-62nd-St-94608/home/1809979,MLSListings,ML81722903,N,Y,37.8439849,-122.287829
MLS Listing,,Single Family Residential,3232 Magnolia,Oakland,CA,94608,879000,4,2.0,Near Emeryville,1400,4997,1889,110,628,,Active,,,http://www.redfin.com/CA/Oakland/3232-Magnolia-St-94608/home/1328100,Bridge MLS,40837951,N,Y,37.8246078,-122.2815936
MLS Listing,,Single Family Residential,1423 15Th St,Oakland,CA,94607,560000,5,2.0,Oakland West,1229,2079,1892,111,456,,Active,,,http://www.redfin.com/CA/Oakland/1423-15th-St-94607/home/1443708,Bridge MLS,40837912,N,Y,37.811559,-122.2920484
MLS Listing,,Single Family Residential,1839 100th Ave,Oakland,CA,94603,299000,1,1.0,East Oakland,687,4025,1926,111,435,,Active,,,http://www.redfin.com/CA/Oakland/1839-100th-Ave-94603/home/1167102,Bridge MLS,40837860,N,Y,37.7444297,-122.1635953
MLS Listing,,Multi-Family (2-4 Unit),3575 Lincoln Ave,Oakland,CA,94602-2909,795000,2,2.0,Diamond District,1608,3639,1924,113,494,,Active,,,http://www.redfin.com/CA/Oakland/3575-Lincoln-Ave-94602/home/2013620,Bridge MLS,40837771,N,Y,37.8011766,-122.2129359
MLS Listing,,Single Family Residential,3814 Magee Ave,Oakland,CA,94619,599000,2,2.0,Upper Laurel,1297,4200,1924,114,462,,Active,,,http://www.redfin.com/CA/Oakland/3814-Magee-Ave-94619/home/1716233,Bridge MLS,40837699,N,Y,37.7946544,-122.1969313
MLS Listing,,Single Family Residential,5008 Manila,Oakland,CA,94609,849000,3,2.0,Temescal/R.Ridge,1010,3999,1926,114,841,,Active,,,http://www.redfin.com/CA/Oakland/5008-Manila-Ave-94609/home/1255830,Bridge MLS,40837541,N,Y,37.8355066,-122.2553082
MLS Listing,,Vacant Land,,Oakland,CA,94605,225000,,,Oak Knoll Hgts,,11121,,115,,,Active,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94605/home/22805001,Bridge MLS,40837404,N,Y,37.759133,-122.148613
MLS Listing,,Vacant Land,7207 Skyline Blvd,Oakland,CA,94611,237000,,,Montclair,,7054,,116,,,Active,,,http://www.redfin.com/CA/Oakland/7207-Skyline-Blvd-94611/home/146990573,Bridge MLS,40837197,N,Y,37.8428924,-122.1969353
MLS Listing,,Vacant Land,6959 Balsam Way,Oakland,CA,94611,299900,,,Montclair,,13600,,116,,,Active,,,http://www.redfin.com/CA/Oakland/6959-Balsam-Way-94611/home/22809525,Bridge MLS,40837168,N,Y,37.849412,-122.209751
MLS Listing,,Multi-Family (2-4 Unit),2242 Harrington Ave,Oakland,CA,94601,899975,8,4.0,Oakland,3387,5900,1964,116,266,,Active,,,http://www.redfin.com/CA/Oakland/2242-Harrington-Ave-94601/home/1563571,Bridge MLS,40836990,N,Y,37.7845238,-122.2121823
MLS Listing,,Townhouse,5907 Vallejo St Unit A,Emeryville,CA,94608,725000,2,2.0,Emeryville,1192,975,1991,117,608,,Active,December-30-2018 02:00 PM,December-30-2018 04:00 PM,http://www.redfin.com/CA/Emeryville/5907-Vallejo-St-94608/unit-A/home/124452775,Bridge MLS,40836880,N,Y,37.842171,-122.286705
MLS Listing,,Multi-Family (2-4 Unit),8421 DOWLING St,Oakland,CA,94605,480000,3,2.0,Oakland,1644,3750,1920,117,292,,Active,,,http://www.redfin.com/CA/Oakland/8421-Dowling-St-94605/home/1619473,Bridge MLS,40836828,N,Y,37.7588467,-122.1674871
MLS Listing,,Single Family Residential,,San Leandro,CA,94577,549950,2,1.0,Davis East Tract,885,5433,1942,119,621,,Active,,,http://www.redfin.com/CA/San-Leandro/Undisclosed-address-94577/home/770310,Bridge MLS,40836724,N,Y,37.7251841,-122.175248
MLS Listing,,Multi-Family (2-4 Unit),1169 75Th Ave,Oakland,CA,94621,579000,4,3.0,Oakland,1742,10000,1925,119,332,,Active,,,http://www.redfin.com/CA/Oakland/1169-75th-Ave-94621/home/1930519,Bridge MLS,40836719,N,Y,37.7568045,-122.1886398
MLS Listing,,Single Family Residential,11024 Novelda Dr,Oakland,CA,94603,530000,4,1.0,Sobrante Park,1075,4000,1944,120,493,,Active,,,http://www.redfin.com/CA/Oakland/11024-Novelda-Dr-94603/home/1975425,Bridge MLS,40836709,N,Y,37.7286417,-122.1736959
MLS Listing,,Townhouse,1016 SAN FRANCISCO Ct,Oakland,CA,94601,650000,3,2.0,Oakland,1324,1534,1997,121,491,291,Active,,,http://www.redfin.com/CA/Oakland/1016-San-Francisco-Ct-94601/home/1095846,Bridge MLS,40836541,N,Y,37.7765849,-122.2321388
MLS Listing,,Multi-Family (2-4 Unit),8213 International Blvd,Oakland,CA,94621,590000,2,1.0,Oakland,2253,3244,1916,122,262,,Active,,,http://www.redfin.com/CA/Oakland/8213-International-Blvd-94621/home/146946431,San Francisco MLS,475216,N,Y,37.7551217,-122.1791061
MLS Listing,,Vacant Land,1135 Glencourt Dr,Oakland,CA,94611,199000,,,Montclair,,5344,,124,,,Active,,,http://www.redfin.com/CA/Oakland/1135-Glencourt-Dr-94611/home/146888660,Bridge MLS,40836217,N,Y,37.8378666,-122.1958975
MLS Listing,,Single Family Residential,1451 88Th Ave,Oakland,CA,94621,449900,4,1.5,Oakland,1578,4600,1900,124,285,,Active,,,http://www.redfin.com/CA/Oakland/1451-88th-Ave-94621/home/1891798,Bridge MLS,40836216,N,Y,37.7517046,-122.1744054
MLS Listing,,Single Family Residential,8247 Skyline Cir,Oakland,CA,94605,1150000,4,3.5,Bayview Estates,2502,5445,2005,125,460,140,Active,,,http://www.redfin.com/CA/Oakland/8247-Skyline-Cir-94605/home/867582,Bridge MLS,40836120,N,Y,37.7728007,-122.1336429
MLS Listing,,Single Family Residential,9821 Sunnyside St,Oakland,CA,94603,475000,2,1.0,Oakland,1343,7500,1938,125,354,,Active,,,http://www.redfin.com/CA/Oakland/9821-Sunnyside-St-94603/home/594322,Bridge MLS,40836089,N,Y,37.7472596,-122.1627859
MLS Listing,,Condo/Co-op,2337 21st Ave,Oakland,CA,94606,999000,8,4.0,Oakland,3996,242890560,1880,130,,,Active,,,http://www.redfin.com/CA/Oakland/2337-21st-Ave-94606/home/534546,MetroList,18057972,N,Y,37.7924692,-122.2323068
MLS Listing,,Condo/Co-op,1121 40th St #5102,Emeryville,CA,94608,377400,2,2.0,Emeryville,758,,2006,131,498,453,Active,,,http://www.redfin.com/CA/Emeryville/1121-40th-St-94608/unit-5102/home/2113514,Bridge MLS,40835322,N,Y,37.8309967,-122.2785701
MLS Listing,,Multi-Family (2-4 Unit),502 Lewis St,Oakland,CA,94607,735000,4,3.0,Oakland,1645,3750,1901,135,447,,Active,,,http://www.redfin.com/CA/Oakland/502-Lewis-St-94607/home/525094,Bridge MLS,40834939,N,Y,37.8050477,-122.2982591
MLS Listing,,Single Family Residential,11050 Apricot St,Oakland,CA,94603,575000,3,3.0,Stonehurst,1410,2500,1910,136,408,,Active,,,http://www.redfin.com/CA/Oakland/11050-Apricot-St-94603/home/1619522,Bridge MLS,40834769,N,Y,37.7325075,-122.1701591
MLS Listing,,Vacant Land,947 92Nd Ave,Oakland,CA,94603,180000,,,Oakland,,5110,,137,,,Active,,,http://www.redfin.com/CA/Oakland/947-92nd-Ave-94603/home/12116972,Bridge MLS,40834583,N,Y,37.7454544,-122.1807277
MLS Listing,,Multi-Family (5+ Unit),3251 Martin Luther King Jr Way,OAKLAND,CA,94609,995000,7,,OAKLAND,2856,3824,1914,139,348,,Active,,,http://www.redfin.com/CA/Oakland/3251-Martin-Luther-King-Jr-Way-94609/home/1284417,MLSListings,ML81718782,N,Y,37.8222417,-122.2705839
MLS Listing,,Single Family Residential,1902 88Th Ave,Oakland,CA,94621,354000,1,1.0,88th Ave/D St,662,2400,1920,139,535,,Active,,,http://www.redfin.com/CA/Oakland/1902-88th-Ave-94621/home/773301,Bridge MLS,40834190,N,Y,37.7533502,-122.1701037
MLS Listing,,Single Family Residential,940 72nd Ave,Oakland,CA,94621,399950,3,1.0,Eastmont,978,2500,1952,140,409,,Active,,,http://www.redfin.com/CA/Oakland/940-72nd-Ave-94621/home/1457019,Bridge MLS,40834159,N,Y,37.7554805,-122.1939939
MLS Listing,,Single Family Residential,1244 61st Ave,Oakland,CA,94621,430000,3,1.0,Oakland,1109,3500,1955,142,388,,Active,,,http://www.redfin.com/CA/Oakland/1244-61st-Ave-94621/home/923195,Bridge MLS,40833966,N,Y,37.762268,-122.2005669
MLS Listing,,Single Family Residential,4200 Bemis St,Oakland,CA,94605,2499950,4,4.0,Chabot Park,4360,39842,2018,143,573,67,Active,,,http://www.redfin.com/CA/Oakland/4200-Bemis-St-94605/home/1923654,Bridge MLS,40833798,N,Y,37.7460899,-122.1294061
MLS Listing,,Multi-Family (2-4 Unit),2925 35Th Ave,Oakland,CA,94619,1088800,6,5.0,Oakland,3516,6875,1946,144,310,,Active,,,http://www.redfin.com/CA/Oakland/2925-35th-Ave-94619/home/1699289,Bridge MLS,40833560,N,Y,37.7901892,-122.2071728
MLS Listing,,Vacant Land,138/42 Gravatt Dr,Berkeley,CA,94705,895000,,,Claremont Hills,,15282,,145,,,Active,,,http://www.redfin.com/CA/Berkeley/42-Gravatt-Dr-94705/home/146497656,Bridge MLS,40833413,N,Y,37.8593068,-122.2380769
MLS Listing,,Single Family Residential,5829 Kingsley Cir,Oakland,CA,94605-1331,439000,2,1.0,Oakland,739,2079,1924,145,594,,Active,,,http://www.redfin.com/CA/Oakland/5829-Kingsley-Cir-94605/home/567329,Bridge MLS,40833400,N,Y,37.7724214,-122.1904689
MLS Listing,,Vacant Land,6813 Charing Cross Rd,Oakland,CA,94618,50000,,,Oakland,,6357,,148,,,Active,,,http://www.redfin.com/CA/Oakland/6813-Charing-Cross-Rd-94618/home/112380795,Bridge MLS,40833240,N,Y,37.8438192,-122.2398636
MLS Listing,,Vacant Land,6811 Charing Cross Rd,Oakland,CA,94618,50000,,,Oakland,,4829,,148,,,Active,,,http://www.redfin.com/CA/Oakland/6811-Charing-Cross-Rd-94618/home/112380752,Bridge MLS,40833239,N,Y,37.8438192,-122.2398636
MLS Listing,,Vacant Land,6815 Charing Cross Rd,Oakland,CA,94618,50000,,,Oakland,,6734,,148,,,Active,,,http://www.redfin.com/CA/Oakland/6815-Charing-Cross-Rd-94618/home/112380836,Bridge MLS,40833238,N,Y,37.8438192,-122.2398636
MLS Listing,,Multi-Family (2-4 Unit),7106 Lockwood St,Oakland,CA,94621,749999,5,3.0,Oakland,1994,4880,1930,148,376,,Active,,,http://www.redfin.com/CA/Oakland/7106-Lockwood-St-94621/home/1670968,Bridge MLS,40833196,N,Y,37.7640585,-122.1817224
MLS Listing,,Vacant Land,0 Woodrow Dr,Oakland,CA,94611,350000,,,Montclair,,14285,,149,,,Active,,,http://www.redfin.com/CA/Oakland/Woodrow-Dr-94611/home/22661795,Bridge MLS,40833088,N,Y,37.83435,-122.193304
MLS Listing,,Single Family Residential,2721 Brookdale Ave,OAKLAND,CA,94602,544950,2,1.0,OAKLAND,1089,4140,1925,149,500,,Active,,,http://www.redfin.com/CA/Oakland/2721-Brookdale-Ave-94602/home/1995016,MLSListings,ML81717438,N,Y,37.793114,-122.21994
MLS Listing,,Vacant Land,0 Gouldin Rd,Oakland,CA,94611,195000,,,Montclair,,9441,,152,,,Active,,,http://www.redfin.com/CA/Oakland/Gouldin-Rd-94611/home/22650336,Bridge MLS,40832533,N,Y,37.83698,-122.206162
MLS Listing,,Vacant Land,,Oakland,CA,94611,189000,,,Oakland,,7526,,152,,,Active,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94611/home/22646404,Bridge MLS,40832509,N,Y,37.830509,-122.202837
MLS Listing,,Multi-Family (2-4 Unit),2325 Hughes Ave,Oakland,CA,94601,729000,4,4.0,Fruitvale Area,7470,7470,1930,152,98,,Active,,,http://www.redfin.com/CA/Oakland/2325-Hughes-Ave-94601/home/550462,Bridge MLS,40832446,N,Y,37.7855322,-122.2210925
MLS Listing,,Multi-Family (2-4 Unit),2217 Coolidge Ave,Oakland,CA,94601,965000,10,5.0,Oakland,3783,6250,1965,152,255,,Active,,,http://www.redfin.com/CA/Oakland/2217-Coolidge-Ave-94601/home/1576516,CRMLS,OC18184123,N,Y,37.7842953,-122.2208709
MLS Listing,,Single Family Residential,9652 E St,Oakland,CA,94603,499000,2,1.0,East Oakland,972,3125,1914,152,513,,Active,,,http://www.redfin.com/CA/Oakland/9652-E-St-94603/home/1196984,Bridge MLS,40832421,N,Y,37.7423791,-122.1769775
MLS Listing,,Vacant Land,0 Revere Ave,OAKLAND,CA,94603,265000,,,OAKLAND,,5988,,153,,,Active,,,http://www.redfin.com/CA/Oakland/Revere-Ave-94605/home/22670958,MLSListings,ML81716872,N,Y,37.735166,-122.13238
MLS Listing,,Single Family Residential,7832 Hillmont Dr,Oakland,CA,94605-3326,939000,4,4.5,Eastmont Hills,3334,10644,2009,157,282,,Active,,,http://www.redfin.com/CA/Oakland/7832-Hillmont-Dr-94605/home/21711337,Bridge MLS,40831882,N,Y,37.7680251,-122.1637395
MLS Listing,,Vacant Land,00 Leona St,Oakland,CA,94619,150000,,,Oakland,,26983,,157,,,Active,,,http://www.redfin.com/CA/Oakland/Leona-St-Unknown/home/1880961,Bridge MLS,40831824,N,Y,37.787097,-122.174502
MLS Listing,,Single Family Residential,1200 75th Ave,Oakland,CA,94621,250000,0,,E Oakland,759,2500,1953,163,329,,Active,,,http://www.redfin.com/CA/Oakland/1200-75th-Ave-94621/home/143126664,Bridge MLS,40831165,N,Y,37.7569507,-122.1877464
MLS Listing,,Single Family Residential,1933 57th Ave,OAKLAND,CA,94621,489999,2,1.0,OAKLAND,906,2170,1926,163,541,,Active,,,http://www.redfin.com/CA/Oakland/1933-57th-Ave-94621/home/570599,MLSListings,ML81715547,N,Y,37.7692546,-122.1974633
MLS Listing,,Vacant Land,661 MacArthur Blvd,Oakland,CA,94610,1300000,,,Oakland,,13500,,164,,,Active,,,http://www.redfin.com/CA/Oakland/661-W-MacArthur-Blvd-94609/home/22646218,Bridge MLS,40831013,N,Y,37.80812,-122.24346
MLS Listing,,Single Family Residential,1320 95Th Ave,Oakland,CA,94603,329000,2,1.0,Elmhurst,596,3000,1912,165,552,,Active,,,http://www.redfin.com/CA/Oakland/1320-95th-Ave-94603/home/1914258,Bridge MLS,40830650,N,Y,37.745762,-122.173006
MLS Listing,,Vacant Land,54 Carisbrook Ln,Oakland,CA,94611,295000,,,Oakland,,8075,,166,,,Active,,,http://www.redfin.com/CA/Oakland/54-Carisbrook-Ln-94611/home/146008355,Bridge MLS,40830479,N,Y,37.8279533,-122.1897997
MLS Listing,,Vacant Land,6598 Exeter,Oakland,CA,94611,400000,,,Oakland,,6294,,166,,,Active,,,http://www.redfin.com/CA/Oakland/6598-Exeter-Dr-94611/home/103465408,Bridge MLS,40830475,N,Y,37.8281511,-122.1894305
MLS Listing,,Single Family Residential,1329 77Th Ave,Oakland,CA,94621,250000,1,1.0,East Oakland,410,3044,1920,169,610,,Active,,,http://www.redfin.com/CA/Oakland/1329-77th-Ave-94621/home/1649573,Bridge MLS,40830320,N,Y,37.7574842,-122.1847344
MLS Listing,,Single Family Residential,1321 77Th Ave,Oakland,CA,94621,500000,5,2.0,East Oakland,1532,4176,1954,169,326,,Active,,,http://www.redfin.com/CA/Oakland/1321-77th-Ave-94621/home/1509270,Bridge MLS,40830319,N,Y,37.7574816,-122.1848264
MLS Listing,,Single Family Residential,8810 NE Macarthur Blvd,Oakland,CA,94605,569000,3,2.0,N Oakland,1578,6500,1997,171,361,,Active,,,http://www.redfin.com/CA/Oakland/8810-MacArthur-Blvd-94605/home/1477643,Bridge MLS,40830018,N,Y,37.7570649,-122.1614554
MLS Listing,,Multi-Family (2-4 Unit),7231 Lockwood St,Oakland,CA,94621,750000,,,Oakland,2142,2400,1959,171,350,,Active,,,http://www.redfin.com/CA/Oakland/7231-Lockwood-St-94621/home/572308,Bridge MLS,40829818,N,Y,37.7632997,-122.1814896
MLS Listing,,Single Family Residential,3045 Pleitner Ave,Oakland,CA,94602,699000,3,2.0,Fruitvale Area,1032,8400,1904,173,677,,Active,,,http://www.redfin.com/CA/Oakland/3045-Pleitner-Ave-94602/home/539067,Bridge MLS,40829511,N,Y,37.7928761,-122.212537
